user_id,book_id,rating,title,authors,original_publication_year,rating_normalized,user_id_encoded,book_id_encoded
52731,3082,5,Brief Lives (The Sandman #7),"Neil Gaiman, Jill Thompson, Vince Locke, Peter Straub",1994.0,1.0,22302,2917
6336,1217,4,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,1990.0,0.75,2897,1206
35669,1098,2,The Longest Ride,Nicholas Sparks,2012.0,0.25,15448,1089
42659,2972,4,"My Favorite Mistake (My Favorite Mistake, #1)",Chelsea M. Cameron,2012.0,0.75,18300,2820
28680,546,2,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,1974.0,0.25,12647,545
1173,741,2,The Girls' Guide to Hunting and Fishing,Melissa Bank,1998.0,0.25,538,737
41046,599,5,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",Douglas Adams,1980.0,1.0,17681,596
31257,284,3,On the Road,Jack Kerouac,1955.0,0.5,13669,283
26597,1538,4,A Spool of Blue Thread,Anne Tyler,2015.0,0.75,11764,1522
10288,356,1,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",1999.0,0.0,4672,355
17013,53,3,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,2002.0,0.5,7674,52
44446,6229,1,Invasion of the Body Snatchers,Jack Finney,1955.0,0.0,19046,5193
23057,6053,3,"Raven's Gate (The Gatekeepers, #1)",Anthony Horowitz,2005.0,0.5,10275,5092
12189,2934,3,The Art of Loving,"Erich Fromm, Peter D. Kramer, Rainer Funk",1956.0,0.5,5526,2791
41968,3255,3,The Beautiful and Damned,F. Scott Fitzgerald,1922.0,0.5,18020,3059
6956,249,4,Extremely Loud and Incredibly Close,Jonathan Safran Foer,2005.0,0.75,3184,248
17874,1917,4,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)",Carrie Ryan,2009.0,0.75,8050,1884
42853,1802,5,"Hannibal (Hannibal Lecter, #3)",Thomas Harris,1999.0,1.0,18375,1773
44518,730,4,The Pearl,John Steinbeck,1947.0,0.75,19079,726
43786,704,4,The Cider House Rules,John Irving,1985.0,0.75,18785,701
39453,710,2,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",Julie Powell,2005.0,0.25,17003,707
43727,1069,3,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",2009.0,0.5,18762,1060
13874,6368,4,"Daja's Book (Circle of Magic, #3)",Tamora Pierce,1998.0,0.75,6292,5280
32755,8223,2,"1Q84 BOOK 2 (1Q84, #2)",Haruki Murakami,2009.0,0.25,14263,6275
38214,28,2,Lord of the Flies,William Golding,1954.0,0.25,16500,27
42824,3119,5,Three Weeks With My Brother,"Nicholas Sparks, Micah Sparks",2004.0,1.0,18361,2948
53064,5926,2,The Night Watch,Sarah Waters,2006.0,0.25,22434,5010
39357,220,5,Twilight: The Complete Illustrated Movie Companion,Mark Cotta Vaz,Unknown,1.0,16958,219
13413,3116,1,"A Million Suns (Across the Universe, #2)",Beth Revis,2012.0,0.0,6091,2946
27972,289,5,"Watership Down (Watership Down, #1)",Richard Adams,1972.0,1.0,12343,288
4039,1699,5,The Lake House,Kate Morton,2015.0,1.0,1843,1675
51323,3937,3,Blaze,"Richard Bachman, Stephen King",2007.0,0.5,21750,3625
48724,431,3,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,1981.0,0.5,20724,430
12347,4164,2,Maine,J. Courtney Sullivan,2011.0,0.25,5598,3794
45438,846,3,Animal Farm / 1984,"George Orwell, Christopher Hitchens",1950.0,0.5,19439,841
15970,3705,2,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #12)",Michael Connelly,2004.0,0.25,7216,3436
51424,2981,4,"Double Cross (Alex Cross, #13)",James Patterson,2007.0,0.75,21788,2828
1501,368,2,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,1997.0,0.25,703,367
23693,127,4,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000.0,0.75,10538,126
37495,60,1,The Curious Incident of the Dog in the Night-Time,Mark Haddon,2003.0,0.0,16201,59
15475,9852,4,The Scarlatti Inheritance,Robert Ludlum,1971.0,0.75,6997,7070
33990,62,3,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,1995.0,0.5,14751,61
47996,6502,3,"The Sword in the Stone (The Once and Future King, #1)",T.H. White,1938.0,0.5,20452,5360
35854,52,2,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.25,15524,51
20607,57,4,The Secret Life of Bees,Sue Monk Kidd,2001.0,0.75,9232,56
16829,567,5,The Language of Flowers,Vanessa Diffenbaugh,2011.0,1.0,7590,566
31221,298,5,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,1.0,13658,297
29533,661,3,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz",1972.0,0.5,13007,658
6643,765,4,The Autobiography of Malcolm X,"Malcolm X, Alex Haley",1965.0,0.75,3033,761
22692,39,5,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,1996.0,1.0,10102,38
48523,52,2,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.25,20647,51
26173,473,2,"In the Woods (Dublin Murder Squad, #1)",Tana French,2007.0,0.25,11601,472
35893,106,3,Bossypants,Tina Fey,2011.0,0.5,15540,105
43046,11,3,The Kite Runner,Khaled Hosseini,2003.0,0.5,18464,10
11168,44,1,"The Notebook (The Notebook, #1)",Nicholas Sparks,1996.0,0.0,5085,43
24921,560,3,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",1856.0,0.5,11063,559
3664,939,4,Reconstructing Amelia,Kimberly McCreight,2013.0,0.75,1686,933
29523,3054,2,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,John   Williams,2003.0,0.25,13002,2892
36023,2708,1,Fly Away Home,Jennifer Weiner,2010.0,0.0,15590,2592
40410,7,4,The Hobbit,J.R.R. Tolkien,1937.0,0.75,17408,6
32383,2961,5,"Freak the Mighty (Freak The Mighty, #1)",Rodman Philbrick,1993.0,1.0,14105,2813
33890,114,2,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",1997.0,0.25,14711,113
16980,1220,1,Fates and Furies,Lauren Groff,2015.0,0.0,7661,1209
21099,950,5,I'll Give You the Sun,Jandy Nelson,2014.0,1.0,9433,944
33167,7,1,The Hobbit,J.R.R. Tolkien,1937.0,0.0,14444,6
42736,3,4,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.75,18327,2
16001,2738,3,Balzac and the Little Chinese Seamstress,"Dai Sijie, Ina Rilke",2000.0,0.5,7227,2620
34295,38,2,The Time Traveler's Wife,Audrey Niffenegger,2003.0,0.25,14883,37
22856,1896,3,"Pollyanna (Pollyanna, #1)",Eleanor H. Porter,1912.0,0.5,10180,1864
2410,8737,3,Palestine,"Joe Sacco, Edward Said",1996.0,0.5,1133,6545
3083,291,3,Cutting for Stone,Abraham Verghese,2009.0,0.5,1439,290
19852,204,1,A Christmas Carol,Charles Dickens,1843.0,0.0,8931,203
24992,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,11104,2
3135,240,2,"Inferno (Robert Langdon, #4)",Dan Brown,2013.0,0.25,1466,239
10751,773,3,The Taming of the Shrew,William Shakespeare,1593.0,0.5,4893,769
18314,645,3,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,2007.0,0.5,8244,642
18475,4845,1,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)","Steve Hockensmith, Jane Austen, Patrick Arrasmith",2007.0,0.0,8319,4282
39427,803,3,"Fruits Basket, Vol. 1","Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,0.5,16994,798
18895,3348,2,The Little House,Virginia Lee Burton,1942.0,0.25,8499,3135
12243,2392,1,"Tithe (Modern Faerie Tales, #1)",Holly Black,2002.0,0.0,5553,2320
41830,2,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","J.K. Rowling, Mary GrandPré",1997.0,0.5,17963,1
48513,2,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","J.K. Rowling, Mary GrandPré",1997.0,1.0,20642,1
8413,1818,2,"One Foot in the Grave (Night Huntress, #2)",Jeaniene Frost,2008.0,0.25,3829,1789
22047,433,5,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,2005.0,1.0,9842,432
23516,5870,4,The Valley of Fear,"Arthur Conan Doyle, David Timson",1914.0,0.75,10461,4975
41723,3575,2,"Sleeping Beauty (Disney Princess, 5)","A.L. Singer, Walt Disney Company",1974.0,0.25,17928,3327
3452,30,5,Gone Girl,Gillian Flynn,2012.0,1.0,1603,29
39569,56,1,"Breaking Dawn (Twilight, #4)",Stephenie Meyer,2008.0,0.0,17044,55
30922,730,2,The Pearl,John Steinbeck,1947.0,0.25,13553,726
4878,678,5,The Storied Life of A.J. Fikry,Gabrielle Zevin,2014.0,1.0,2231,675
19416,94,2,One Hundred Years of Solitude,"Gabriel García Márquez, Gregory Rabassa",1967.0,0.25,8728,93
28854,190,2,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,2012.0,0.25,12718,189
10042,2312,4,"Shadow Puppets (Ender's Shadow, #3)",Orson Scott Card,2002.0,0.75,4555,2250
43545,1844,1,Scar Tissue,"Anthony Kiedis, Larry Sloman",2004.0,0.0,18683,1813
14360,2336,1,The Bhagavad Gita,"Krishna-Dwaipayana Vyasa, Simon Brodbeck, Juan Mascaró",-400.0,0.0,6504,2271
35473,6848,4,"Ashfall (Ashfall, #1)",Mike Mullin,2011.0,0.75,15370,5558
30932,652,3,"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,2006.0,0.5,13556,649
22490,3507,3,"The Gods of Guilt (Mickey Haller, #6; Harry Bosch Universe, #23)",Michael Connelly,2013.0,0.5,10019,3266
45644,827,3,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,2014.0,0.5,19520,822
10366,52,4,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.75,4706,51
34164,2167,4,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,2016.0,0.75,14824,2115
36695,397,4,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",1985.0,0.75,15866,396
21579,238,1,Running with Scissors,Augusten Burroughs,2002.0,0.0,9634,237
14137,87,4,Night (The Night Trilogy #1),"Elie Wiesel, Marion Wiesel",1958.0,0.75,6406,86
34744,35,5,The Alchemist,"Paulo Coelho, Alan R. Clarke",1988.0,1.0,15075,34
48645,2091,3,"Key of Light (Key Trilogy, #1)",Nora Roberts,2003.0,0.5,20687,2048
42356,3396,5,Worlds' End (The Sandman #8),"Neil Gaiman, Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King",1995.0,1.0,18187,3175
26579,5722,3,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)","Joseph Delaney, Patrick  Arrasmith",2007.0,0.5,11757,4873
34056,1281,5,This Is How You Lose Her,Junot Díaz,2012.0,1.0,14778,1269
37209,539,5,"Hopeless (Hopeless, #1)",Colleen Hoover,2012.0,1.0,16076,538
19834,383,2,A Million Little Pieces,James Frey,2003.0,0.25,8922,382
20227,3791,4,The Crimson Petal and the White,Michel Faber,2002.0,0.75,9086,3507
1441,505,1,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",1995.0,0.0,675,504
31748,263,1,Ella Enchanted,Gail Carson Levine,1997.0,0.0,13864,262
37562,1588,2,"Deadlocked (Sookie Stackhouse, #12)",Charlaine Harris,2012.0,0.25,16231,1570
5111,495,3,A Heartbreaking Work of Staggering Genius,Dave Eggers,2000.0,0.5,2345,494
3920,5265,3,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),Dr. Seuss,1968.0,0.5,1794,4581
6470,114,3,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",1997.0,0.5,2962,113
6802,10,5,Pride and Prejudice,Jane Austen,1813.0,1.0,3113,9
16393,118,5,The Joy Luck Club,Amy Tan,1989.0,1.0,7403,117
27891,2352,2,The Regulators,"Richard Bachman, Stephen King",1996.0,0.25,12307,2283
31520,805,3,"Burned (House of Night, #7)","P.C. Cast, Kristin Cast",2010.0,0.5,13770,800
15282,3812,3,Every Last One,Anna Quindlen,2010.0,0.5,6914,3525
26329,573,5,"Men Are from Mars, Women Are from Venus",John Gray,1998.0,1.0,11664,571
7040,779,5,A Fine Balance,Rohinton Mistry,1996.0,1.0,3217,775
4526,273,3,Snow Flower and the Secret Fan,Lisa See,2005.0,0.5,2063,272
15909,9107,3,Growing Up Amish,Ira Wagler,2011.0,0.5,7183,6719
35380,2594,3,Rising Sun,Michael Crichton,1992.0,0.5,15326,2494
4819,6177,4,The School of Essential Ingredients,Erica Bauermeister,2009.0,0.75,2208,5162
14021,1048,3,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997.0,0.5,6357,1039
4434,2721,1,"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,2011.0,0.0,2017,2604
14738,7139,2,"The Jefferson Key (Cotton Malone, #7)",Steve Berry,2011.0,0.25,6670,5722
5394,6351,3,Holy Cow: An Indian Adventure,Sarah Macdonald,2002.0,0.5,2483,5270
8718,417,5,The Thirteenth Tale,Diane Setterfield,2006.0,1.0,3959,416
48187,277,2,The Ocean at the End of the Lane,Neil Gaiman,2013.0,0.25,20527,276
30644,370,1,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,2010.0,0.0,13434,369
6938,3134,2,The Orchardist,Amanda Coplin,2012.0,0.25,3174,2959
44216,52,1,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.0,18947,51
7163,52,1,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.0,3260,51
12127,2661,4,Bonk: The Curious Coupling of Science and Sex,Mary Roach,2008.0,0.75,5503,2552
49387,8850,5,"The High Window (Philip Marlowe, #3)",Raymond Chandler,1942.0,1.0,20973,6595
45134,7438,4,The Troop,Nick Cutter,2014.0,0.75,19337,5881
20467,113,1,Catch-22,Joseph Heller,1961.0,0.0,9178,112
6829,551,2,Life After Life,Kate Atkinson,2013.0,0.25,3125,550
39653,141,2,The Martian,Andy Weir,2012.0,0.25,17077,140
6219,2027,5,If on a Winter's Night a Traveler,"Italo Calvino, William Weaver",1979.0,1.0,2850,1991
576,5462,5,The Good Lord Bird,James McBride,2013.0,1.0,267,4715
21221,56,1,"Breaking Dawn (Twilight, #4)",Stephenie Meyer,2008.0,0.0,9492,55
32920,308,2,Can You Keep a Secret?,Sophie Kinsella,2003.0,0.25,14335,307
38790,96,2,"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,2012.0,0.25,16719,95
36434,263,2,Ella Enchanted,Gail Carson Levine,1997.0,0.25,15762,262
2309,171,1,Emma,"Jane Austen, Fiona Stafford",1815.0,0.0,1078,170
49456,9819,3,Two Years Before the Mast: A Sailor's Life at Sea,Richard Henry Dana Jr.,1840.0,0.5,20999,7052
38497,56,1,"Breaking Dawn (Twilight, #4)",Stephenie Meyer,2008.0,0.0,16620,55
33541,6929,4,Terms of Enlistment (Frontlines #1),Marko Kloos,2013.0,0.75,14570,5602
34982,26,5,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,2003.0,1.0,15181,25
16122,186,3,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,2001.0,0.5,7280,185
16844,5786,2,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Seth Godin,2007.0,0.25,7601,4920
11350,826,3,The Wind in the Willows,"Kenneth Grahame, Gillian Avery",1908.0,0.5,5170,821
17546,2452,4,"Pyramids (Discworld, #7)",Terry Pratchett,1989.0,0.75,7903,2371
36802,130,4,The Old Man and the Sea,Ernest Hemingway,1952.0,0.75,15909,129
50131,653,3,Blindness,"José Saramago, Giovanni Pontiero",1995.0,0.5,21280,650
42534,685,1,"Gone (Gone, #1)",Michael  Grant,2008.0,0.0,18251,682
7954,49,2,"New Moon (Twilight, #2)",Stephenie Meyer,2006.0,0.25,3593,48
49286,187,2,"Uglies (Uglies, #1)",Scott Westerfeld,2005.0,0.25,20941,186
960,1158,2,Exodus,Leon Uris,1958.0,0.25,455,1148
25441,172,1,Anna Karenina,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,0.0,11290,171
33765,9654,1,"The Midnight Palace (Niebla, #2)","Carlos Ruiz Zafón, Lucia Graves",1998.0,0.0,14657,6967
18608,891,3,"Fool Moon (The Dresden Files, #2)",Jim Butcher,2001.0,0.5,8381,886
26071,552,5,The Rescue,Nicholas Sparks,2000.0,1.0,11556,551
15732,7459,4,The Prisoner of Zenda,Anthony Hope,1894.0,0.75,7107,5894
48826,1686,4,Belgarath the Sorcerer,"David Eddings, Leigh Eddings",1995.0,0.75,20759,1664
7033,5160,2,"The Sapphire Rose (The Elenium, #3)",David Eddings,1991.0,0.25,3215,4509
50081,375,5,The Call of the Wild,Jack London,1903.0,1.0,21260,374
23054,244,4,Sharp Objects,Gillian Flynn,2006.0,0.75,10274,243
16743,405,2,Breakfast of Champions,Kurt Vonnegut Jr.,1973.0,0.25,7554,404
3845,15,5,The Diary of a Young Girl,"Anne Frank, Eleanor Roosevelt, B.M. Mooyaart-Doubleday",1947.0,1.0,1758,14
38791,624,4,"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,2007.0,0.75,16720,621
38062,46,2,Water for Elephants,Sara Gruen,2006.0,0.25,16435,45
13118,64,3,My Sister's Keeper,Jodi Picoult,2004.0,0.5,5951,63
18590,5778,1,5 cm,Donny Dhirgantoro,2005.0,0.0,8375,4914
16176,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,7310,2
42711,1253,2,"Mary Poppins (Mary Poppins, #1)","P.L. Travers, Mary Shepard",1934.0,0.25,18320,1241
17924,8140,2,Brave New World Revisited ,Aldous Huxley,1958.0,0.25,8077,6241
25884,2628,5,Why We Broke Up,"Daniel Handler, Maira Kalman",2011.0,1.0,11474,2526
32659,5230,3,The Bees,Laline Paull,2014.0,0.5,14216,4558
11137,79,1,The Odyssey,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720.0,0.0,5069,78
52128,1795,3,The Running Man,"Richard Bachman, Stephen King",1982.0,0.5,22066,1766
43515,1052,2,Handle with Care,Jodi Picoult,2009.0,0.25,18671,1043
48694,928,3,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,2012.0,0.5,20708,923
5142,546,2,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,1974.0,0.25,2363,545
15590,193,2,Outliers: The Story of Success,Malcolm Gladwell,2008.0,0.25,7041,192
18074,60,4,The Curious Incident of the Dog in the Night-Time,Mark Haddon,2003.0,0.75,8140,59
36344,30,1,Gone Girl,Gillian Flynn,2012.0,0.0,15716,29
48351,1600,4,"Tripwire  (Jack Reacher, #3)",Lee Child,1999.0,0.75,20586,1582
12668,1038,1,"Roll of Thunder, Hear My Cry (Logans, #4)",Mildred D. Taylor,1976.0,0.0,5739,1029
6745,4680,3,"Key of Knowledge (Key Trilogy, #2)",Nora Roberts,2003.0,0.5,3083,4166
20417,2155,2,From a Buick 8,Stephen King,2002.0,0.25,9159,2106
16978,237,4,Carrie,Stephen King,1974.0,0.75,7660,236
17457,28,4,Lord of the Flies,William Golding,1954.0,0.75,7870,27
4630,329,2,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",2008.0,0.25,2114,328
19765,424,2,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",1980.0,0.25,8890,423
5944,1457,5,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",Helen Fielding,1999.0,1.0,2730,1441
11174,3630,3,Serena,Ron Rash,2008.0,0.5,5089,3372
6141,3892,2,Smilla's Sense of Snow,"Peter Høeg, Tiina Nunnally",1992.0,0.25,2816,3588
7920,3581,2,Gravity's Rainbow,Thomas Pynchon,1973.0,0.25,3576,3333
12021,2425,1,My Life,Bill Clinton,2004.0,0.0,5453,2349
35000,1917,2,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)",Carrie Ryan,2009.0,0.25,15186,1884
37017,98,5,"The Girl Who Played with Fire (Millennium, #2)","Stieg Larsson, Reg Keeland",2006.0,1.0,15992,97
749,26,1,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,2003.0,0.0,350,25
16837,318,4,Orphan Train,Christina Baker Kline,2013.0,0.75,7596,317
15854,876,5,Curious George,H.A. Rey,1941.0,1.0,7164,871
23222,721,5,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,2013.0,1.0,10349,717
4135,8438,5,The Magician's Elephant,"Kate DiCamillo, Yoko Tanaka",2009.0,1.0,1884,6387
30586,679,5,Madeline,Ludwig Bemelmans,1939.0,1.0,13411,676
39999,428,4,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,2012.0,0.75,17222,427
11434,1964,5,"Fool's Errand (Tawny Man, #1)",Robin Hobb,2001.0,1.0,5208,1930
33779,489,1,The Prophet,Kahlil Gibran,1923.0,0.0,14666,488
25197,2491,2,Heretics of Dune (Dune Chronicles #5),Frank Herbert,1984.0,0.25,11193,2403
51968,142,5,"The Pillars of the Earth (The Kingsbridge Series, #1)",Ken Follett,1989.0,1.0,22005,141
4639,44,1,"The Notebook (The Notebook, #1)",Nicholas Sparks,1996.0,0.0,2118,43
24705,2991,3,Second Glance,Jodi Picoult,2003.0,0.5,10969,2837
195,727,2,The Reader,"Bernhard Schlink, Carol Brown Janeway",1995.0,0.25,93,723
48695,795,5,About a Boy,Nick Hornby,1998.0,1.0,20709,790
7675,625,2,Midwives,Chris Bohjalian,1997.0,0.25,3469,622
42315,425,1,Go Ask Alice,"Beatrice Sparks, Anonymous",1971.0,0.0,18169,424
24093,3791,2,The Crimson Petal and the White,Michel Faber,2002.0,0.25,10716,3507
24273,284,4,On the Road,Jack Kerouac,1955.0,0.75,10778,283
11715,2920,1,"Transfer of Power (Mitch Rapp, #3)",Vince Flynn,1999.0,0.0,5336,2778
47941,37,2,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,1950.0,0.25,20436,36
14594,895,4,The Year of Magical Thinking,Joan Didion,2005.0,0.75,6606,890
38569,832,2,"Naked in Death (In Death, #1)",J.D. Robb,1995.0,0.25,16639,827
41230,498,2,War and Peace,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",1869.0,0.25,17747,497
524,917,4,"The Blade Itself (The First Law, #1)",Joe Abercrombie,2006.0,0.75,247,912
36166,70,4,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,1985.0,0.75,15642,69
13081,22,3,The Lovely Bones,Alice Sebold,2002.0,0.5,5930,21
41999,7784,3,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",2001.0,0.5,18029,6071
42322,55,4,Brave New World,Aldous Huxley,1932.0,0.75,18173,54
15762,8,1,The Catcher in the Rye,J.D. Salinger,1951.0,0.0,7123,7
13244,127,4,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000.0,0.75,6008,126
22924,191,5,Watchmen,"Alan Moore, Dave Gibbons, John Higgins",1987.0,1.0,10215,190
31118,444,2,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",1926.0,0.25,13626,443
43785,5380,4,"Dinosaurs Before Dark (Magic Tree House, #1)","Mary Pope Osborne, Salvatore Murdocca",2002.0,0.75,18784,4656
38404,957,1,"Linger (The Wolves of Mercy Falls, #2)",Maggie Stiefvater,2010.0,0.0,16584,951
